FID,Shape_Leng,Shape_Area,ADM2_EN,ADM2_MN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1MN,ADM2ALT2MN,ADM1_EN,ADM1_MN,ADM1_PCODE,ADM0_EN,ADM0_MN,ADM0_PCODE,date,validOn,validTo,Province,Dsitrict,ADM2_CODE,Summary06,Horse06,Cattle06,Camel06,Sheep06,Goat06,Summary02,Horse02,Cattle02,Camel02,Sheep02,Goat02,Summary99,Horse99,Cattle99,Camel99,Sheep99,Goat99,Summary96,Horse96,Cattle96,Camel96,Sheep96,Goat96,Summary92,Horse92,Cattle92,Camel92,Sheep92,Goat92,Den_Goat92,Den_Goat06,Den_Shep02,Den_Shep06,Den_Shep92
182,2.949134837690000,0.304373552931000,Lu'n,Лүн,MN4155,Lun, , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Lun,MN4155,119.989999999999995,9.230000000000000,4.770000000000000,0.140000000000000,61.200000000000003,44.649999999999999,110.370000000000005,11.670000000000000,4.890000000000000,0.190000000000000,57.840000000000003,35.780000000000001,130.990000000000009,14.760000000000000,14.460000000000001,0.240000000000000,71.879999999999995,29.649999999999999,91.870000000000005,11.199999999999999,12.840000000000000,0.100000000000000,50.450000000000003,17.280000000000001,83.609999999999999,9.210000000000001,11.730000000000000,0.180000000000000,53.670000000000002,8.820000000000000,28.977550496999999,146.694742595000008,190.029650878000012,201.068717733999989,176.329380404999995
183,2.372763394370000,0.363987935879000,Luus,Луус,MN4825, , , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Luus,MN4825,110.400000000000006,7.290000000000000,2.380000000000000,0.300000000000000,52.630000000000003,47.799999999999997,97.950000000000003,8.550000000000001,1.860000000000000,0.440000000000000,49.840000000000003,37.259999999999998,118.569999999999993,11.619999999999999,4.890000000000000,0.770000000000000,61.640000000000001,39.649999999999999,106.040000000000006,10.100000000000000,5.510000000000000,0.920000000000000,53.990000000000002,35.520000000000003,88.219999999999999,7.480000000000000,4.410000000000000,0.900000000000000,51.780000000000001,23.649999999999999,64.974680940699997,131.323033783000000,136.927615140999990,144.592704351000009,142.257462118999996
184,3.262919959210000,0.499428039845000,Malchin,Малчин,MN8522, , , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Malchin,MN8522,130.419999999999987,4.350000000000000,5.070000000000000,0.600000000000000,69.390000000000001,51.009999999999998,99.439999999999998,3.920000000000000,3.690000000000000,0.740000000000000,56.009999999999998,35.079999999999998,116.780000000000001,7.450000000000000,8.529999999999999,1.120000000000000,65.730000000000004,33.950000000000003,118.450000000000003,7.850000000000000,10.609999999999999,1.260000000000000,70.370000000000005,28.359999999999999,93.900000000000006,5.900000000000000,7.250000000000000,1.540000000000000,65.079999999999998,14.130000000000001,28.292364209999999,102.136836402000000,112.148288704999999,138.938935070000014,130.309063183999996
185,4.254670414290000,0.593151607020000,Mandal,Мандал,MN4322, , , , , ,Selenge,Сэлэнгэ,MN43,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Selenge,Mandal,MN4322,81.069999999999993,6.580000000000000,14.680000000000000,0.100000000000000,29.390000000000001,30.309999999999999,75.569999999999993,6.450000000000000,13.820000000000000,0.110000000000000,33.549999999999997,21.649999999999999,83.719999999999999,7.670000000000000,17.340000000000000,0.030000000000000,41.619999999999997,17.050000000000001,74.299999999999997,7.250000000000000,17.320000000000000,0.040000000000000,39.109999999999999,10.590000000000000,27.750000000000000,2.320000000000000,5.340000000000000,0.000000000000000,19.260000000000002,0.830000000000000,1.399304984050000,51.099920562100003,56.562267728700000,49.548883712299997,32.470619268400000
186,3.832749061680000,0.737471449897000,Mandal-Ovoo,Мандал-Овоо,MN4616, , , , , ,Omnogovi,Өмнөговь,MN46,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Omnogovi,Mandal-Ovoo,MN4616,79.069999999999993,3.990000000000000,0.480000000000000,10.470000000000001,23.070000000000000,41.049999999999997,68.909999999999997,4.400000000000000,0.600000000000000,12.020000000000000,20.780000000000001,31.109999999999999,110.560000000000002,10.150000000000000,2.510000000000000,14.630000000000001,35.850000000000001,47.430000000000000,91.319999999999993,7.520000000000000,2.260000000000000,13.390000000000001,29.680000000000000,38.469999999999999,66.260000000000005,4.680000000000000,1.990000000000000,13.710000000000001,24.230000000000000,21.649999999999999,29.357068674400001,55.663171782100001,28.177361988600001,31.282566943100001,32.855509190699998
187,4.836434525430000,1.426636967750000,Mandax,Мандах,MN4422, , , , , ,Dornogovi,Дорноговь,MN44,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornogovi,Mandakh,MN4422,47.030000000000001,3.100000000000000,0.760000000000000,4.390000000000000,14.750000000000000,24.039999999999999,71.019999999999996,5.880000000000000,2.520000000000000,4.480000000000000,25.289999999999999,32.850000000000001,80.439999999999998,8.279999999999999,5.030000000000000,4.790000000000000,31.109999999999999,31.230000000000000,65.120000000000005,6.600000000000000,4.550000000000000,5.270000000000000,25.719999999999999,22.980000000000000,54.810000000000002,5.750000000000000,3.450000000000000,9.560000000000000,20.539999999999999,15.520000000000000,10.878731135400001,16.850818073199999,17.727004536999999,10.339000273700000,14.397495974300000
188,5.070245469790000,1.390710120990000,Manlai,Манлай,MN4619, , , , , ,Omnogovi,Өмнөговь,MN46,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Omnogovi,Manlai,MN4619,82.239999999999995,5.400000000000000,0.860000000000000,7.120000000000000,25.219999999999999,43.649999999999999,78.989999999999995,6.750000000000000,0.890000000000000,6.270000000000000,24.070000000000000,41.009999999999998,102.569999999999993,10.600000000000000,3.590000000000000,6.500000000000000,31.949999999999999,49.939999999999998,74.239999999999995,7.260000000000000,2.100000000000000,5.950000000000000,23.510000000000002,35.420000000000002,47.640000000000001,5.580000000000000,1.260000000000000,6.830000000000000,17.420000000000002,16.550000000000001,11.900395165200001,31.386842837500001,17.307704630000000,18.134620306100000,12.525974850600001
189,3.474795226770000,0.516507654397000,Manxan,Манхан,MN8425, , , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Mankhan,MN8425,210.120000000000005,5.850000000000000,5.250000000000000,2.230000000000000,73.379999999999995,123.409999999999997,100.799999999999997,2.780000000000000,2.190000000000000,1.870000000000000,39.479999999999997,54.479999999999997,187.629999999999995,7.810000000000000,8.210000000000001,3.780000000000000,76.829999999999998,91.010000000000005,192.270000000000010,7.710000000000000,8.920000000000000,5.190000000000000,78.599999999999994,91.859999999999999,163.599999999999994,6.560000000000000,7.280000000000000,5.350000000000000,82.299999999999997,62.109999999999999,120.249912022000004,238.931599462999998,76.436427735199999,142.069530578000013,159.339361768000003
190,7.778761738700000,2.707282798480000,Matad,Матад,MN2122, , , , , ,Dornod,Дорнод,MN21,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornod,Matad,MN2122,80.159999999999997,13.609999999999999,9.260000000000000,0.930000000000000,33.020000000000003,23.329999999999998,56.969999999999999,10.720000000000001,8.500000000000000,0.910000000000000,25.100000000000001,11.740000000000000,51.299999999999997,9.730000000000000,10.199999999999999,0.930000000000000,23.199999999999999,7.250000000000000,42.990000000000002,8.720000000000001,7.990000000000000,0.900000000000000,20.420000000000002,4.950000000000000,60.049999999999997,8.210000000000001,7.090000000000000,1.110000000000000,41.000000000000000,2.650000000000000,0.978841220979000,8.617496485069999,9.271288545879999,12.196730987400001,15.144335871799999
191,4.203425038250000,0.817011219934000,Mo'ngonmorit,Мөнгөнморьт,MN4158,Mongonmorit, , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Mungunmorit,MN4158,33.149999999999999,3.160000000000000,7.380000000000000,0.030000000000000,13.770000000000000,8.810000000000000,34.380000000000003,4.470000000000000,8.529999999999999,0.030000000000000,14.359999999999999,6.990000000000000,28.980000000000000,4.780000000000000,8.240000000000000,0.030000000000000,12.520000000000000,3.410000000000000,25.829999999999998,4.660000000000000,7.790000000000000,0.040000000000000,10.859999999999999,2.480000000000000,27.660000000000000,4.110000000000000,7.060000000000000,0.030000000000000,15.119999999999999,1.350000000000000,1.652364088840000,10.783205646400001,17.576258011699998,16.854113706200000,18.506477794999999
192,4.954895806470000,0.878485204953000,Mo'nxxaan,Мөнххаан,MN2213,Monxxaan, , , , ,Sukhbaatar,Сүхбаатар,MN22,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Sukhbaatar,Munkhkhaan,MN2213,171.979999999999990,20.890000000000001,14.760000000000000,1.160000000000000,77.909999999999997,57.280000000000001,133.379999999999995,20.620000000000001,14.640000000000001,1.170000000000000,60.369999999999997,36.590000000000003,135.110000000000014,22.210000000000001,22.280000000000001,1.240000000000000,59.759999999999998,29.629999999999999,103.040000000000006,16.070000000000000,17.449999999999999,1.150000000000000,45.520000000000003,22.859999999999999,96.959999999999994,12.910000000000000,15.230000000000000,1.070000000000000,52.240000000000002,15.510000000000000,17.655391249099999,65.203147050200002,68.720565422899995,88.686752560800002,59.465998636599998
193,2.550302212070000,0.303455217100000,Mo'nxxairxan,Мөнххайрхан,MN8428,Monxxairxan, , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Munkhkhairkhan,MN8428,89.560000000000002,2.180000000000000,5.770000000000000,0.220000000000000,40.460000000000001,40.930000000000000,67.980000000000004,2.350000000000000,5.380000000000000,0.280000000000000,31.960000000000001,28.010000000000002,82.670000000000002,3.350000000000000,8.359999999999999,0.450000000000000,38.950000000000003,31.559999999999999,97.700000000000003,4.370000000000000,13.580000000000000,0.600000000000000,46.060000000000002,33.090000000000003,90.459999999999994,3.690000000000000,9.170000000000000,0.540000000000000,54.649999999999999,22.399999999999999,73.816493300299996,134.879869230999986,105.320318119999996,133.331041024000001,180.092471377999999
194,2.534269886380000,0.263423973201000,Mo'ron,Мөрөн,MN2340,Moron, , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Murun,MN2340,113.620000000000005,11.510000000000000,8.730000000000000,0.410000000000000,58.630000000000003,34.350000000000001,72.689999999999998,9.680000000000000,5.000000000000000,0.430000000000000,39.130000000000003,18.449999999999999,106.030000000000001,15.380000000000001,15.850000000000000,0.670000000000000,54.320000000000000,19.809999999999999,79.400000000000006,12.090000000000000,11.619999999999999,0.610000000000000,40.859999999999999,14.230000000000000,75.290000000000006,8.170000000000000,8.430000000000000,0.650000000000000,51.039999999999999,7.000000000000000,26.573131955099999,130.398154664999993,148.543807629000014,222.568960932000010,193.756093569999990
195,0.537867934026000,0.012752485443900,Mo'ron,Мөрөн,MN6701,Moron, , , , ,Khovsgol,Хөвсгөл,MN67,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovsgol,Murun,MN6701,134.020000000000010,4.220000000000000,8.550000000000001,0.030000000000000,47.920000000000002,73.310000000000002,85.790000000000006,5.410000000000000,6.610000000000000,0.030000000000000,33.020000000000003,40.710000000000001,111.590000000000003,9.109999999999999,20.149999999999999,0.070000000000000,46.359999999999999,35.899999999999999,81.500000000000000,5.460000000000000,15.930000000000000,0.020000000000000,35.469999999999999,24.629999999999999,65.430000000000007,3.380000000000000,13.000000000000000,0.040000000000000,36.399999999999999,12.619999999999999,989.611009987999978,5748.683291780000218,2589.299171929999829,3757.698858849999851,2854.345543869999801
196,3.421605981020000,0.468802669768000,Mo'st,Мөст,MN8431,Most, , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Must,MN8431,141.610000000000014,4.850000000000000,9.359999999999999,0.580000000000000,64.290000000000006,62.530000000000001,84.409999999999997,3.950000000000000,6.350000000000000,0.600000000000000,41.930000000000000,31.579999999999998,116.439999999999998,7.380000000000000,13.180000000000000,1.360000000000000,58.490000000000002,36.039999999999999,144.020000000000010,9.670000000000000,17.859999999999999,1.980000000000000,71.900000000000006,42.600000000000001,125.560000000000002,7.770000000000000,12.920000000000000,2.070000000000000,72.980000000000004,29.809999999999999,63.587521834599997,133.382346202999997,89.440616924699995,137.136591035000009,155.673174891000002
197,2.815874358960000,0.342718859381000,Mogod,Могод,MN6322, , , , , ,Bulgan,Булган,MN63,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bulgan,Mogod,MN6322,156.580000000000013,16.800000000000001,7.710000000000000,0.000000000000000,88.109999999999999,43.969999999999999,125.519999999999996,17.090000000000000,9.920000000000000,0.040000000000000,67.159999999999997,31.309999999999999,159.610000000000014,24.309999999999999,26.760000000000002,0.060000000000000,76.939999999999998,31.539999999999999,111.920000000000002,18.989999999999998,20.070000000000000,0.090000000000000,52.789999999999999,19.989999999999998,98.090000000000003,14.410000000000000,15.800000000000001,0.200000000000000,56.140000000000001,11.550000000000001,33.701092553999999,128.297579186000007,195.962370209999989,257.091191768999977,163.807734716999988
198,3.795605859920000,0.401948297671000,Myangad,Мянгад,MN8434, , , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Myangad,MN8434,150.620000000000005,6.980000000000000,9.430000000000000,0.740000000000000,54.600000000000001,78.879999999999995,80.730000000000004,4.720000000000000,6.000000000000000,0.690000000000000,31.680000000000000,37.640000000000001,114.579999999999998,8.250000000000000,13.440000000000000,0.970000000000000,48.189999999999998,43.740000000000002,130.430000000000007,9.970000000000001,16.070000000000000,1.240000000000000,55.950000000000003,47.210000000000001,101.980000000000004,6.580000000000000,10.260000000000000,1.100000000000000,57.479999999999997,26.559999999999999,66.078150234500001,196.244144973999994,78.816106906200005,135.838366068999989,143.003466696999993
199,1.411467439130000,0.082822991917800,Nalaix,Налайх,MN1113, , , , , ,Ulaanbaatar,Улаанбаатар,MN11,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ulaanbaatar,Nalaix,MN1113,46.799999999999997,2.840000000000000,7.990000000000000,0.010000000000000,18.750000000000000,17.199999999999999,33.930000000000000,2.360000000000000,6.600000000000000,0.010000000000000,13.680000000000000,11.279999999999999,34.789999999999999,3.160000000000000,7.640000000000000,0.010000000000000,15.940000000000000,8.039999999999999,44.450000000000003,3.890000000000000,9.470000000000001,0.010000000000000,21.649999999999999,9.420000000000000,39.990000000000002,3.710000000000000,8.460000000000001,0.010000000000000,21.489999999999998,6.320000000000000,76.307313387999997,207.671802258000014,165.171526446999991,226.386412345999986,259.469013403000019
200,2.975114156260000,0.384756566899000,Naran,Наран,MN2216, , , , , ,Sukhbaatar,Сүхбаатар,MN22,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Sukhbaatar,Naran,MN2216,62.590000000000003,4.430000000000000,5.020000000000000,0.360000000000000,31.520000000000000,21.250000000000000,75.739999999999995,7.610000000000000,8.190000000000000,0.400000000000000,36.659999999999997,22.879999999999999,62.619999999999997,6.160000000000000,9.930000000000000,0.380000000000000,30.920000000000002,15.230000000000000,46.689999999999998,4.560000000000000,7.110000000000000,0.320000000000000,24.430000000000000,10.279999999999999,58.229999999999997,4.070000000000000,7.020000000000000,0.610000000000000,38.600000000000001,7.920000000000000,20.584443987099998,55.229726606800000,95.281024819099997,81.921928595099999,100.323173978000000
201,3.705695852080000,0.643450429502000,Naranbulag,Наранбулаг,MN8525, , , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Naranbulag,MN8525,174.930000000000007,5.440000000000000,4.590000000000000,2.490000000000000,83.620000000000005,78.790000000000006,120.879999999999995,3.950000000000000,3.140000000000000,2.250000000000000,60.049999999999997,51.500000000000000,134.090000000000003,7.100000000000000,5.420000000000000,2.690000000000000,66.439999999999998,52.439999999999998,119.560000000000002,7.190000000000000,7.090000000000000,2.730000000000000,58.359999999999999,44.189999999999998,101.569999999999993,5.880000000000000,5.420000000000000,2.800000000000000,57.530000000000001,29.940000000000001,46.530390885199999,122.449215025000001,93.324982386700000,129.955620769000006,89.408596781100002
202,2.374918773380000,0.311951849175000,Nariinteel,Нарийнтээл,MN6231, , , , , ,Ovorkhangai,Өвөрхангай,MN62,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ovorkhangai,Nariinteel,MN6231,123.060000000000002,3.950000000000000,3.170000000000000,0.010000000000000,37.829999999999998,78.099999999999994,68.180000000000007,2.820000000000000,1.540000000000000,0.030000000000000,22.629999999999999,41.159999999999997,158.870000000000005,9.980000000000000,14.580000000000000,0.140000000000000,63.259999999999998,70.900000000000006,130.909999999999997,8.710000000000001,13.600000000000000,0.130000000000000,52.289999999999999,56.170000000000002,86.829999999999998,6.060000000000000,9.000000000000000,0.180000000000000,41.000000000000000,30.600000000000001,98.092061582300005,250.359150639999996,72.543246849900001,121.268715348000001,131.430540029000014
203,2.575566038910000,0.401074770639000,No'mrog,Нөмрөг,MN8128,Nomrog, , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Numrug,MN8128,80.019999999999996,4.650000000000000,4.040000000000000,0.060000000000000,41.689999999999998,29.579999999999998,29.149999999999999,3.360000000000000,1.510000000000000,0.060000000000000,15.029999999999999,9.199999999999999,87.310000000000002,11.650000000000000,11.990000000000000,0.160000000000000,49.140000000000001,14.369999999999999,82.700000000000003,10.810000000000000,10.460000000000001,0.230000000000000,49.630000000000003,11.570000000000000,61.020000000000003,6.730000000000000,6.700000000000000,0.070000000000000,43.750000000000000,3.780000000000000,9.424676585809999,73.751834235000004,37.474309281700002,103.945705519000001,109.081904928000000
204,5.090783574650000,0.655160364162000,Nogoonnuur,Ногооннуур,MN8325, , , , , ,Bayan-Olgii,Баян-Өлгий,MN83,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayan-Olgii,Nogoonnuur,MN8325,140.340000000000003,5.200000000000000,5.470000000000000,0.310000000000000,53.500000000000000,75.870000000000005,112.370000000000005,4.870000000000000,4.820000000000000,0.410000000000000,46.770000000000003,55.500000000000000,116.379999999999995,6.180000000000000,6.640000000000000,0.560000000000000,52.740000000000002,50.270000000000003,116.640000000000001,6.800000000000000,7.730000000000000,0.630000000000000,58.320000000000000,43.159999999999997,103.609999999999999,6.280000000000000,6.390000000000000,0.810000000000000,65.590000000000003,24.539999999999999,37.456478356100000,115.803708756000006,71.387102392599999,81.659396579100004,100.112893862000007
205,5.815544771780000,2.019068400810000,Nomgon,Номгон,MN4625, , , , , ,Omnogovi,Өмнөговь,MN46,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Omnogovi,Nomgon,MN4625,135.210000000000008,3.050000000000000,0.720000000000000,4.670000000000000,16.059999999999999,110.709999999999994,90.930000000000007,2.230000000000000,0.380000000000000,4.610000000000000,12.600000000000000,71.099999999999994,141.650000000000006,10.170000000000000,2.010000000000000,6.490000000000000,25.660000000000000,97.329999999999998,120.829999999999998,8.060000000000000,1.620000000000000,6.480000000000000,23.180000000000000,81.480000000000004,75.719999999999999,5.280000000000000,0.810000000000000,8.250000000000000,15.890000000000001,45.479999999999997,22.525239849100000,54.832218638800001,6.240501805160000,7.954163411980000,7.869966165400000
206,3.783179354620000,0.667446896490000,Norovlin,Норовлин,MN2343, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Norovlin,MN2343,66.439999999999998,7.620000000000000,7.190000000000000,0.300000000000000,31.390000000000001,19.949999999999999,67.629999999999995,9.740000000000000,8.910000000000000,0.500000000000000,30.980000000000000,17.500000000000000,59.469999999999999,8.940000000000000,11.150000000000000,0.550000000000000,26.239999999999998,12.590000000000000,43.810000000000002,7.640000000000000,7.610000000000000,0.510000000000000,18.980000000000000,9.070000000000000,60.539999999999999,6.730000000000000,9.160000000000000,0.570000000000000,35.899999999999999,8.190000000000000,12.270639122100000,29.890018374400000,46.415677656000000,47.029958735400001,53.787050608500003
207,4.108551012350000,1.161736595480000,Noyon,Ноён,MN4622, , , , , ,Omnogovi,Өмнөговь,MN46,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Omnogovi,Noyon,MN4622,52.250000000000000,0.770000000000000,0.060000000000000,3.380000000000000,4.730000000000000,43.310000000000002,45.890000000000001,0.620000000000000,0.060000000000000,4.520000000000000,4.870000000000000,35.820000000000000,81.879999999999995,2.450000000000000,1.090000000000000,6.800000000000000,13.940000000000000,57.600000000000001,66.890000000000001,2.060000000000000,1.040000000000000,6.440000000000000,12.340000000000000,45.020000000000003,42.909999999999997,1.160000000000000,0.570000000000000,6.780000000000000,7.890000000000000,26.510000000000002,22.819286319400000,37.280395718400001,4.192000165050000,4.071490920060000,6.791556735580000
208,2.134924669710000,0.203362884052000,O'giinuur,Өгийнуур,MN6516,Ogiinuur, , , , ,Arxangai,Архангай,MN65,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Arkhangai,Ogiinuur,MN6516,129.870000000000005,11.650000000000000,8.529999999999999,0.330000000000000,58.869999999999997,50.490000000000002,67.730000000000004,8.230000000000000,5.870000000000000,0.250000000000000,32.090000000000003,21.289999999999999,144.719999999999999,20.949999999999999,22.180000000000000,0.120000000000000,62.359999999999999,39.109999999999999,95.010000000000005,15.260000000000000,16.140000000000001,0.110000000000000,40.430000000000000,23.070000000000000,84.250000000000000,12.699999999999999,12.779999999999999,0.230000000000000,43.210000000000001,15.340000000000000,75.431660361799999,248.275393199000007,157.796739309999992,289.482519262999972,212.477317094999989
209,0.526075331982000,0.012224462387600,O'lgii,Өлгий,MN8301,Olgii, , , , ,Bayan-Olgii,Баян-Өлгий,MN83,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayan-Olgii,Olgii,MN8301,13.520000000000000,0.500000000000000,2.430000000000000,0.030000000000000,3.360000000000000,7.210000000000000,11.300000000000001,0.310000000000000,2.520000000000000,0.000000000000000,2.560000000000000,5.910000000000000,12.240000000000000,0.500000000000000,1.900000000000000,0.000000000000000,4.910000000000000,4.940000000000000,14.720000000000001,0.570000000000000,2.830000000000000,0.010000000000000,6.320000000000000,4.990000000000000,20.210000000000001,1.260000000000000,5.560000000000000,0.020000000000000,7.870000000000000,5.510000000000000,450.735568182000009,589.800988492999977,209.416162350000008,274.858713083999987,643.791092849000052
210,2.832207227350000,0.292590715933000,O'lgii,Өлгий,MN8528,Olgii, , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Olgii,MN8528,99.640000000000001,2.620000000000000,2.460000000000000,1.240000000000000,37.320000000000000,56.000000000000000,52.109999999999999,1.490000000000000,1.070000000000000,1.020000000000000,19.890000000000001,28.640000000000001,117.400000000000006,5.530000000000000,3.710000000000000,1.670000000000000,55.759999999999998,50.729999999999997,111.709999999999994,6.250000000000000,5.710000000000000,1.850000000000000,51.750000000000000,46.149999999999999,88.420000000000002,4.740000000000000,3.960000000000000,1.860000000000000,48.630000000000003,29.239999999999998,99.934818187100007,191.393632642999989,67.978917022600001,127.550185182999996,166.204863490000008
211,6.276845390500000,1.755838828900000,O'lziit,Өлзийт,MN4828,Olziit, , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Olziit,MN4828,126.890000000000001,5.690000000000000,0.940000000000000,5.760000000000000,52.299999999999997,62.210000000000001,130.409999999999997,8.869999999999999,0.910000000000000,5.980000000000000,52.549999999999997,62.100000000000001,172.629999999999995,16.570000000000000,7.120000000000000,8.300000000000001,66.760000000000005,73.879999999999995,137.770000000000010,12.800000000000001,5.540000000000000,8.150000000000000,52.530000000000001,58.750000000000000,101.209999999999994,9.430000000000000,4.310000000000000,13.990000000000000,41.570000000000000,31.910000000000000,18.173649810400001,35.430358969200000,29.928715059200002,29.786332970400000,23.675293720500001
212,2.336142553510000,0.231548747168000,O'lziit,Өлзийт,MN6234,Olziit, , , , ,Ovorkhangai,Өвөрхангай,MN62,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ovorkhangai,Ulziit,MN6234,131.419999999999987,9.039999999999999,3.830000000000000,0.150000000000000,79.219999999999999,39.180000000000000,77.739999999999995,5.630000000000000,2.160000000000000,0.160000000000000,50.100000000000001,19.690000000000001,129.919999999999987,15.279999999999999,10.740000000000000,0.340000000000000,79.310000000000002,24.260000000000002,116.540000000000006,13.850000000000000,10.539999999999999,0.440000000000000,70.609999999999999,21.109999999999999,94.019999999999996,10.220000000000001,8.400000000000000,0.380000000000000,62.880000000000003,12.150000000000000,52.472752060200001,169.208430099999987,216.369125779000001,342.130980922999981,271.562687204999975
213,3.494288570410000,0.458111960891000,O'lziit,Өлзийт,MN6449,Olziit, , , , ,Bayankhongor,Баянхонгор,MN64,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayankhongor,Olziit,MN6449,120.769999999999996,5.930000000000000,6.150000000000000,0.310000000000000,28.680000000000000,79.700000000000003,40.799999999999997,2.280000000000000,2.670000000000000,0.340000000000000,11.840000000000000,23.660000000000000,140.599999999999994,11.390000000000001,15.070000000000000,0.600000000000000,47.670000000000002,65.870000000000005,100.920000000000002,8.510000000000000,11.130000000000001,0.460000000000000,34.210000000000001,46.619999999999997,83.489999999999995,7.490000000000000,7.960000000000000,0.270000000000000,37.329999999999998,30.449999999999999,66.468467535299993,173.974938014999992,25.845210365100002,62.604783215499999,81.486630314999999
214,1.829855691190000,0.206870967065000,O'lziit,Өлзийт,MN6519,Olziit, , , , ,Arxangai,Архангай,MN65,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Arkhangai,Olziit,MN6519,126.299999999999997,9.580000000000000,5.440000000000000,0.010000000000000,58.060000000000002,53.210000000000001,87.430000000000007,10.590000000000000,7.730000000000000,0.020000000000000,37.990000000000002,31.090000000000000,106.790000000000006,15.180000000000000,18.309999999999999,0.040000000000000,43.430000000000000,29.829999999999998,73.680000000000007,11.289999999999999,13.539999999999999,0.040000000000000,29.210000000000001,19.600000000000001,75.870000000000005,9.630000000000001,12.210000000000001,0.090000000000000,39.920000000000002,14.029999999999999,67.820053239200007,257.213473475000001,183.641042234999986,280.658039277999990,192.970529244999994
215,7.172860048570000,1.323846173110000,O'mnodelger,Өмнөдэлгэр,MN2346,Omnodelger, , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Omnudelger,MN2346,216.009999999999991,15.190000000000000,19.520000000000000,0.310000000000000,93.129999999999995,87.849999999999994,155.719999999999999,17.780000000000001,20.890000000000001,0.510000000000000,62.770000000000003,53.770000000000003,105.090000000000003,14.039999999999999,18.660000000000000,0.530000000000000,40.859999999999999,31.010000000000002,86.239999999999995,12.560000000000000,16.559999999999999,0.540000000000000,32.509999999999998,24.079999999999998,93.939999999999998,10.600000000000000,14.420000000000000,0.730000000000000,48.670000000000002,19.530000000000001,14.752469279800000,66.359673642199994,47.414874382699999,70.348052433600003,36.764090109999998
